        GARAY, JUAN DE;700;64;185000;2890,6;;2;1;;;;;SI;SI;0;SI;;;;ZONAPROP.COM_SAN TELMO;700 GARAY, JUAN DE;AV. JUAN DE GARAY;95;L;SAN TELMO;1;1.233.152,82;4
        CORDOBA;1400;78;155000;1987,2;;2;2;;;;SEMIPISO;;;2;SI;SI;;;ARGENPROP.COM/BARRIONORTE;1400 CORDOBA;AV. CORDOBA;100;L;SAN NICOLAS;1;2.288.975.233;1
        JAURES, JEAN;1100;42;114000;2714,3;;2;1;1;;FRENTE;;;;1;;;TERRAZA;;ZONAPROP/ALMAGRO;1100 JAURES, JEAN;JEAN JAURES;94;L;RECOLETA;2;6.146.826.409;2
        MONTEVIDEO;1200;38;148000;3894,7;;1;1;;;FRENTE;;;;1;;;;;BUSCAINMUEBLE/BARRIO NORTE;1200 MONTEVIDEO;MONTEVIDEO;37;;RECOLETA;2;6.146.826.409;2
        URIBURU JOSE E. PRES.;500;47;99000;2106,4;;1;0;;;CONTRAFRENTE;;;;0;;;;;INMUEBLESCLARIN.COM/BARIO NORTE;500 URIBURU JOSE E. PRES.;PRESIDENTE JOSE EVARISTO URIBURU;91;L;BALVANERA;3;4.341.063.997;3
        SANTA FE;1600;266;539900;2029,7;2;3;3;;;FRENTE;;;;3;;;BALCON;;ARGENPROP.COM/BARRIONORTE;1600 SANTA FE;AV. SANTA FE;100;L;RECOLETA;2;6.146.826.409;2
        VERA PENALOZA ROSARIO;400;92;430000;4673,9;;1;1;10;;FRENTE;;;SI;2;SI;;TERRAZA;;ZONAPROP/PUERTO MADERO;400 VERA PENALOZA ROSARIO;BOULEVAR ROSARIO VERA PEÑALOZA;97;L;PUERTO MADERO;1;5.025.406.025;1
        GARCIA GRANDE DE ZEQUEIRA, SEVERO;6600;70;125000;1785,7;1;3;2;;A ESTRENAR;;POR ESCALERA;;;2;SI;SI;;;ZONAPROP.COM_MATADEROS;6600 GARCIA GRANDE DE ZEQUEIRA, SEVERO;SEVERO GARCIA GRANDE DE ZEQUEIRA;93;L;MATADEROS;9;7.398.564,74;4
        SANTA FE;1100;26;75000;2884,6;;1;0;;;FRENTE;;;;0;;;BALCON;;ZONAPROP.COM_RETIRO;1100 SANTA FE;AV. SANTA FE;100;L;RETIRO;1;4.547.765.746;1
        LAFINUR;3100;130;380000;2923,1;;3;3;8;;FRENTE;DUPLEX;;SI;2;;SI;;;ARGENPROP.COM/PALERMO;3100 LAFINUR;LAFINUR;100;L;PALERMO;14;15.773.573.191;2
        BURELA;2000;240;525000;2187,5;11;4;4;15;;FRENTE;;SI;SI;5;SI;SI;BALCON;;ARGENPROP.COM/VILLAURQUIZA;2000 BURELA;BURELA;100;L;VILLA URQUIZA;12;5.448.470.069;3
        GUIDO;1900;56;79500;1419,6;;0;0;30;;CONTRAFRENTE;;;;1;;;BALCON;;ARGENPROP.COM/BARRIONORTE;1900 GUIDO;GUIDO;100;L;RECOLETA;2;6.146.826.409;2
        PILAR;1400;45;95000;2111,1;4;2;1;3;;CONTRAFRENTE;;;;0;;;;;ZONAPROP.COM_MATADEROS;1400 PILAR;PILAR;100;L;MATADEROS;9;7.398.564,74;4
        ACUÑA DE FIGUEROA, FRANCISCO;100;60;130000;2166,7;5;3;2;50;;FRENTE;;;;0;;;;;INMUEBLESCLARIN.COM/ALMAGRO;100 ACUÑA DE FIGUEROA, FRANCISCO;FRANCISCO ACUÑA DE FIGUEROA;95;R;ALMAGRO;5;4.051.222.618;3
        LAPRIDA;1000;43;88000;2046,5;;2;1;35;;FRENTE;;;;1;;;TERRAZA;;ZONAPROP/BARRIO NORTE;1000 LAPRIDA;LAPRIDA;100;L;RECOLETA;2;6.146.826.409;2
        CHARCAS;3100;42;85000;2023,8;4;0;0;35;;LATERAL;;;;1;;;TERRAZA;;ARGENPROP.COM/BARRIONORTE;3100 CHARCAS;CHARCAS;100;L;RECOLETA;2;6.146.826.409;2
        FRENCH;2700;355;510000;1436,6;1;4;3;40;;CONTRAFRENTE;;SI;SI;0;SI;SI;TERRAZA;;INMUEBLESCLARIN.COM/BARIO NORTE;2700 FRENCH;FRENCH;100;L;RECOLETA;2;6.146.826.409;2
        CURAPALIGUE;800;47;117000;2489,4;;2;1;;A ESTRENAR;FRENTE;SEMIPISO;;;0;;;BALCON;;ZONAPROP.COM_PARQUE CHACABUCO;800 CURAPALIGUE;CURAPALIGÜE;100;L;PARQUE CHACABUCO;7;3.833.086.018;4
        RAUCH;3900;43;89000;2069,8;8;2;1;;;FRENTE;;;;0;;;TERRAZA;;INMUEBLESCLARIN.COM/ALMAGRO;3900 RAUCH;RAUCH;37;;ALMAGRO;5;4.051.222.618;3
        RIVADAVIA;3500;41;82000;2000;16;1;1;40;;FRENTE;;;;1;SI;;BALCON;;ARGENPROP.COM/ALMAGRO;3500 RIVADAVIA;AV. RIVADAVIA;100;L;ALMAGRO;5;4.051.222.618;3
        BLANCO ENCALADA;4700;35;73000;2085,7;;1;0;2;;CONTRAFRENTE;;;;0;;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;4700 BLANCO ENCALADA;BLANCO ENCALADA;100;L;VILLA URQUIZA;12;5.448.470.069;3
        VALLEJOS;2600;33;78000;2363,6;;1;1;6;;FRENTE;;;;1;;;BALCON;;ARGENPROP.COM/VILLAPUEYRREDON;2600 VALLEJOS;VALLEJOS;100;L;VILLA PUEYRREDON;12;3.302.910,10;3
        SARMIENTO;2100;137;256000;1868,6;;4;3;;A ESTRENAR;FRENTE;;;;1;SI;SI;TERRAZA;;BUSCAINMUEBLE/BALVANERA;2100 SARMIENTO;SARMIENTO;100;L;BALVANERA;3;4.341.063.997;3
        ACUÑA DE FIGUEROA, FRANCISCO;700;46;82000;1782,6;;1;1;39;;;;;;1;;;;;ARGENPROP.COM/ALMAGRO;700 ACUÑA DE FIGUEROA, FRANCISCO;FRANCISCO ACUÑA DE FIGUEROA;95;L;ALMAGRO;5;4.051.222.618;3
        LAMBARE;900;40;77000;1925;;2;1;30;;LATERAL;;;;0;;;;;INMUEBLESCLARIN.COM/ALMAGRO;900 LAMBARE;LAMBARE;100;L;ALMAGRO;5;4.051.222.618;3
        BELGRANO;1300;37;74500;2013,5;;0;0;;A ESTRENAR;;;;;0;;;;;ARGENPROP.COM/BALVANERA;1300 BELGRANO;AV. BELGRANO;100;L;MONTSERRAT;1;2.200.624.563;1
        MANSILLA, LUCIO NORBERTO, GRAL.;2400;105;230000;2190,5;7;4;3;30;;FRENTE;;;SI;4;SI;SI;;;INMUEBLESCLARIN.COM/BARIO NORTE;2400 MANSILLA, LUCIO NORBERTO, GRAL.;GRAL. LUCIO NORBERTO MANSILLA;33;;RECOLETA;2;6.146.826.409;2
        CARRANZA, ANGEL JUSTINIANO;2200;52;162000;3115,4;;3;2;35;;CONTRAFRENTE;;;;1;SI;;BALCON;;ARGENPROP.COM/PALERMO;2200 CARRANZA, ANGEL JUSTINIANO;ANGEL JUSTINIANO CARRANZA;97;L;PALERMO;14;15.773.573.191;2
        MERCADER EMIR;4300;104;230000;2211,5;1;3;3;13;;FRENTE;;;SI;2;;;;;ARGENPROP.COM/VILLAURQUIZA;4300 MERCADER EMIR;EMIR MERCADER;33;;VILLA URQUIZA;12;5.448.470.069;3
        SASTRE, MARCOS;3000;101;206400;2043,6;PB;2;1;2;;FRENTE;LOFT;;;0;;;BALCON;;ARGENPROP.COM/VILLADELPARQUE;3000 SASTRE, MARCOS;MARCOS SASTRE;95;L;VILLA DEL PARQUE;11;3.398.880.018;3
        URIBURU JOSE E. PRES.;700;32;73000;2281,3;;1;1;45;;CONTRAFRENTE;;;;1;;;;;ZONAPROP/BARRIO NORTE;700 URIBURU JOSE E. PRES.;PRESIDENTE JOSE EVARISTO URIBURU;91;L;BALVANERA;3;4.341.063.997;3
        ACUÑA DE FIGUEROA, FRANCISCO;900;45;109000;2422,2;3;3;2;35;;CONTRAFRENTE;SEMIPISO;;;0;SI;;;;INMUEBLESCLARIN.COM/ALMAGRO;900 ACUÑA DE FIGUEROA, FRANCISCO;FRANCISCO ACUÑA DE FIGUEROA;95;L;ALMAGRO;5;4.051.222.618;3
        NOGOYA;5000;125;125000;1000;2;3;2;35;;CONTRAFRENTE;;;;1;;;TERRAZA;;ARGENPROP.COM/VILLADEVOTO;5000 NOGOYA;NOGOYA;100;L;VILLA DEVOTO;11;6.403.818.336;3
        GUTENBERG;2700;60;103000;1716,7;;1;1;;A ESTRENAR;;TRIPLEX;;;2;;;TERRAZA;;ARGENPROP.COM/VILLADEVOTO;2700 GUTENBERG;GUTENBERG;37;;AGRONOMIA;15;2.122.760,91;3
        SAN MARTIN;6900;56;105000;1875;8;1;0;;A ESTRENAR;CONTRAFRENTE;;;;1;SI;;TERRAZA;;ARGENPROP.COM/VILLADEVOTO;6900 SAN MARTIN;AV. SAN MARTIN;100;L;VILLA DEVOTO;11;6.403.818.336;3
        ACUÑA DE FIGUEROA, FRANCISCO;1200;104;180000;1730,8;6;2;2;55;;FRENTE;;;SI;2;SI;SI;BALCON;;ARGENPROP.COM/PALERMO;1200 ACUÑA DE FIGUEROA, FRANCISCO;FRANCISCO ACUÑA DE FIGUEROA;95;L;ALMAGRO;5;4.051.222.618;3
        FALCON, RAMON L.,CNEL.;6000;38;80000;2105,3;;0;0;;;CONTRAFRENTE;;;;1;SI;;TERRAZA;;ARGENPROP.COM/VILLALURO;6000 FALCON, RAMON L.,CNEL.;AV. CNEL. RAMON L. FALCON;84;L;LINIERS;9;4.374.207.539;3
        NAON, ROMULO;2400;45;109000;2422,2;;1;1;6;;FRENTE;;;;1;SI;;TERRAZA;;ZONAPROP/COGHLAN;2400 NAON, ROMULO;DR. ROMULO S. NAON;94;L;VILLA URQUIZA;12;5.448.470.069;3
        BELGRANO;800;162;195000;1203,7;;7;6;90;;FRENTE;;;;3;;SI;;;ZONAPROP.COM_SAN TELMO;800 BELGRANO;AV. BELGRANO;100;L;MONTSERRAT;1;2.200.624.563;1
        LARRALDE, CRISOLOGO;2400;90;232000;2577,8;3;3;2;;A ESTRENAR;FRENTE;;;SI;1;SI;;TERRAZA;;BUSCAINMUEBLE/NUÑEZ;2400 LARRALDE, CRISOLOGO;CRISOLOGO LARRALDE;96;L;NUÑEZ;13;4.351.538.489;2
        DOBLAS;200;148;290000;1966,1;;4;3;;;FRENTE;;;SI;3;SI;SI;TERRAZA;;ZONAPROP/CABALLITO;200 DOBLAS;DOBLAS;100;L;CABALLITO;6;6.851.079.059;3
        VUELTA DE OBLIGADO;3800;28;55000;1964,3;3;1;1;35;;LATERAL;;;;1;;;;;BUSCAINMUEBLE/NUÑEZ;3800 VUELTA DE OBLIGADO;VUELTA DE OBLIGADO;100;L;NUÑEZ;13;4.351.538.489;2
        MENDOZA;4900;96;245000;2552,1;6;4;3;23;;FRENTE;SEMIPISO;;SI;1;SI;SI;BALCON;;ARGENPROP.COM/VILLAURQUIZA;4900 MENDOZA;MENDOZA;100;L;VILLA URQUIZA;12;5.448.470.069;3
        NAZCA;5600;70;106000;1514,3;;1;1;;;;;;;2;;;TERRAZA;;ARGENPROP.COM/VILLAPUEYRREDON;5600 NAZCA;NAZCA;100;L;VILLA PUEYRREDON;12;3.302.910,10;3
        GARDEL, CARLOS;3100;82;163000;1987,8;;3;2;6;;;;;;2;SI;;TERRAZA;;ZONAPROP/ABASTO;3100 GARDEL, CARLOS;CARLOS GARDEL;33;;BALVANERA;3;4.341.063.997;3
        CORDOBA;3300;73;140000;1917,8;;2;2;;40;FRENTE;;;;1;SI;;BALCON;;ARGENPROP.COM/ALMAGRO;3300 CORDOBA;AV. CORDOBA;100;L;RECOLETA;2;6.146.826.409;2
        ROUSSEAU JUAN J.;2008;190;150000;789,5;;5;4;;;FRENTE;;;;0;;;;A REF;ZONAPROP.COM_PATERNAL;2008 ROUSSEAU JUAN J.;ROUSSEAU;92;L;PATERNAL;15;2.229.856.457;3
        AGUERO;200;77;105000;1363,6;5;4;3;40;;FRENTE;;;;1;;;BALCON;;ARGENPROP.COM/ALMAGRO;200 AGUERO;AGÜERO;37;;BALVANERA;3;4.341.063.997;3
        AGUERO;700;19;38000;1958,8;;1;1;70;;FRENTE;;;;1;SI;;;;BUSCAINMUEBLE/ABASTO;700 AGUERO;AGÜERO;100;L;BALVANERA;3;4.341.063.997;3
        PRINGLES;900;40;95000;2375;3;1;0;5;;CONTRAFRENTE;;;;0;;;;;INMUEBLESCLARIN.COM/ALMAGRO;900 PRINGLES;PRINGLES;100;L;ALMAGRO;5;4.051.222.618;3
        VALDENEGRO;2800;29;72000;2482,8;PB;0;0;10;;FRENTE;;;;1;;;;;ARGENPROP.COM/VILLAURQUIZA;2800 VALDENEGRO;VALDENEGRO;100;L;VILLA URQUIZA;12;5.448.470.069;3
        PUEYRREDON;1300;116;268000;2310,3;;4;3;30;;FRENTE;;SI;SI;2;SI;;TERRAZA;;ZONAPROP/BARRIO NORTE;1300 PUEYRREDON;AV. PUEYRREDON;100;L;RECOLETA;2;6.146.826.409;2
        LA PLATA;1000;73;145000;1986,3;;3;2;;;FRENTE;;;SI;2;SI;;TERRAZA;;ZONAPROP/BOEDO;1000 LA PLATA;AV. LA PLATA;100;L;BOEDO;5;2.607.835.114;4
        LAPRIDA;1600;91;192000;2108;;3;2;65;;FRENTE;;;;1;SI;SI;;;ZONAPROP/BARRIO NORTE;1600 LAPRIDA;LAPRIDA;100;L;RECOLETA;2;6.146.826.409;2
        BLANCO ENCALADA;3700;54;87000;1611,1;PB;0;0;;A ESTRENAR;CONTRAFRENTE;;;;1;;;PATIO;;ARGENPROP.COM/VILLAURQUIZA;3700 BLANCO ENCALADA;BLANCO ENCALADA;100;L;BELGRANO;13;7.929.988.805;2
        GASCON;1000;72;167000;2319,4;2;2;2;;A ESTRENAR;FRENTE;;;SI;0;;;BALCON;;ARGENPROP.COM/PALERMO;1000 GASCON;GASCON;100;L;ALMAGRO;5;4.051.222.618;3
        SAN MARTIN;900;47;79000;1680,9;PB;2;1;90;;LATERAL;;;;0;;;;;ZONAPROP.COM_RETIRO;900 SAN MARTIN;SAN MARTIN;100;L;RETIRO;1;4.547.765.746;1
        DEL LIBERTADOR;5600;144;540000;3750;;4;3;;;FRENTE;;;SI;2;SI;SI;TERRAZA;;ZONAPROP/BELGRANO;5600 DEL LIBERTADOR;AV. DEL LIBERTADOR;100;L;BELGRANO;13;7.929.988.805;2
        GALILEO;2400;168;540000;3214,3;;4;3;60;;FRENTE;;SI;;2;SI;SI;BALCON;;INMUEBLESCLARIN.COM/BARIO NORTE;2400 GALILEO;GALILEO;37;;RECOLETA;2;6.146.826.409;2
        AVALOS;1800;85;225000;2647,1;4;3;2;8;;FRENTE;;;SI;0;SI;;BALCON;;ZONAPROP.COM_VILLA PUEYRREDON;1800 AVALOS;AVALOS;100;L;PARQUE CHAS;15;1.384.889.921;3
        SOLER;3300;37;98000;2648,6;;2;1;;A ESTRENAR;FRENTE;;;;0;;;;;INMUEBLESCLARIN.COM/BARIO NORTE;3300 SOLER;SOLER;100;L;RECOLETA;2;6.146.826.409;2
        CAMPANA;2800;102;205000;2009,8;4;3;2;;;FRENTE;;;SI;3;;SI;BALCON;;ARGENPROP.COM/VILLADELPARQUE;2800 CAMPANA;CAMPANA;100;L;VILLA DEL PARQUE;11;3.398.880.018;3
        DEL LIBERTADOR;3100;389;2400000;6169,7;;3;3;;A ESTRENAR;FRENTE;;;SI;3;SI;SI;BALCON;;ARGENPROP.COM/PALERMO;3100 DEL LIBERTADOR;AV. DEL LIBERTADOR;100;L;PALERMO;14;15.773.573.191;2
        AGUERO;1000;37;100000;2702,7;;0;0;;;CONTRAFRENTE;;;;0;;;;;INMUEBLESCLARIN.COM/BARIO NORTE;1000 AGUERO;AGÜERO;100;L;BALVANERA;3;4.341.063.997;3
        MORENO, JOSE MARIA;300;49;133655;2727,7;;1;1;;A ESTRENAR;;DUPLEX;;;1;;;TERRAZA;;ARGENPROP.COM/ALMAGRO;300 MORENO, JOSE MARIA;AV. JOSE MARIA MORENO;96;L;CABALLITO;6;6.851.079.059;3
        PACHECO DE MELO, JOSE ANDRES;1800;40;82000;2050;;1;0;;;;;;;0;;;;;INMUEBLESCLARIN.COM/BARIO NORTE;1800 PACHECO DE MELO, JOSE ANDRES;JOSE ANDRES PACHECO DE MELO;33;;RECOLETA;2;6.146.826.409;2
        RODRIGUEZ PEÑA;1400;91;320000;3516,5;4;3;3;45;;CONTRAFRENTE;;SI;SI;1;SI;SI;;;ARGENPROP.COM/BARRIONORTE;1400 RODRIGUEZ PEÑA;RODRIGUEZ PEÑA;90;L;RECOLETA;2;6.146.826.409;2
        PARAGUAY;1300;70;150000;2142,9;7;2;1;;;;SEMIPISO;;;1;SI;;BALCON;;ARGENPROP.COM/BARRIONORTE;1300 PARAGUAY;PARAGUAY;100;L;RETIRO;1;4.547.765.746;1
        FRAY JUSTO SANTAMARIA DE ORO;2400;78;165000;2115,4;8;2;1;30;;CONTRAFRENTE;;;;2;;;BALCON;;ARGENPROP.COM/PALERMO;2400 FRAY JUSTO SANTAMARIA DE ORO;FRAY JUSTO SANTA MARIA DE ORO;95;L;PALERMO;14;15.773.573.191;2
        FITZ ROY;2000;36;93800;2605,6;;1;0;;;CONTRAFRENTE;;;;1;;;BALCON;;ARGENPROP.COM/PALERMO;2000 FITZ ROY;FITZ ROY;100;L;PALERMO;14;15.773.573.191;2
        BEYROUTH;4900;170;179000;1052,9;;5;4;;;FRENTE;;;;2;SI;SI;;;ZONAPROP.COM_FLORESTA;4900 BEYROUTH;BEYROUTH;37;;VELEZ SARSFIELD;10;2.400.948.744;3
        GUATEMALA;5500;38;109500;2881,6;;1;1;8;;INTERNO;;;;1;;;BALCON;;ARGENPROP.COM/PALERMO;5500 GUATEMALA;GUATEMALA;100;L;PALERMO;14;15.773.573.191;2
        SAN MARTIN;4700;78;135000;1730,8;;2;1;;A ESTRENAR;CONTRAFRENTE;;;SI;2;;;TERRAZA;;ZONAPROP/AGRONOMIA;4700 SAN MARTIN;AV. SAN MARTIN;100;L;AGRONOMIA;15;2.122.760,91;3
        NAZCA;3300;88;258000;2931,8;;3;2;;;FRENTE;;;;0;;;;;ZONAPROP.COM_VILLA DEL PARQUE;3300 NAZCA;AV. NAZCA;100;L;VILLA DEL PARQUE;11;3.398.880.018;3
        MONTIEL;300;67;82000;1223,9;;2;1;;;INTERNO;TIPO CASA;;;0;SI;SI;TERRAZA;;ZONAPROP.COM_LINIERS;300 MONTIEL;MONTIEL;100;L;LINIERS;9;4.374.207.539;3
        JUNCAL;1600;124;438000;3532,3;;4;2;10;;FRENTE;;;;4;SI;SI;TERRAZA;;ZONAPROP/BARRIO NORTE;1600 JUNCAL;JUNCAL;37;;RECOLETA;2;6.146.826.409;2
        RIVADAVIA;3600;105;190563;1814,9;4;0;0;;A ESTRENAR;FRENTE;;;SI;2;;;BALCON;;ARGENPROP.COM/ALMAGRO;3600 RIVADAVIA;AV. RIVADAVIA;100;L;ALMAGRO;5;4.051.222.618;3
        HELGUERA;1600;57;78000;1368,4;;2;1;;;;;;;0;;;PATIO;;ZONAPROP.COM_VILLA DEL PARQUE;1600 HELGUERA;HELGUERA;100;L;VILLA SANTA RITA;11;2.153.947.048;3
        RIVAS, GRAL.;2300;34;92000;2705,9;1;2;1;5;;FRENTE;;SI;;1;;;TERRAZA;;BUSCAINMUEBLE/AGRONOMIA;2300 RIVAS, GRAL.;GENERAL RIVAS;89;R;VILLA DEL PARQUE;11;3.398.880.018;3
        TROILO, ANIBAL;900;95;185000;1947,4;;4;3;30;;FRENTE;;;;3;SI;SI;;;ARGENPROP.COM/ALMAGRO;900 TROILO, ANIBAL;ANIBAL TROILO;33;;ALMAGRO;5;4.051.222.618;3
        LLAVALLOL;4000;94;210000;2234;5;3;3;27;;FRENTE;;SI;SI;1;;;BALCON;;ARGENPROP.COM/VILLADEVOTO;4000 LLAVALLOL;LLAVALLOL;100;L;VILLA DEVOTO;11;6.403.818.336;3
        RIVADAVIA;3600;83;183691;2213,1;;0;0;;A ESTRENAR;FRENTE;;;SI;2;;;BALCON;;ARGENPROP.COM/ALMAGRO;3600 RIVADAVIA;AV. RIVADAVIA;100;L;ALMAGRO;5;4.051.222.618;3
        CHARCAS;3500;106;240000;2264,2;4;4;3;40;;CONTRAFRENTE;;SI;SI;0;;;;;INMUEBLESCLARIN.COM/BARIO NORTE;3500 CHARCAS;CHARCAS;100;L;PALERMO;14;15.773.573.191;2
        SALGUERO, JERONIMO;1900;72;200000;2777,8;;2;1;;A ESTRENAR;FRENTE;;;;1;;;BALCON TERRAZA;;ARGENPROP.COM/PALERMO;1900 SALGUERO, JERONIMO;JERONIMO SALGUERO;96;L;PALERMO;14;15.773.573.191;2
        TUCUMAN;3500;63;170000;2698,4;;1;1;11;;;;;SI;1;;;TERRAZA;;ARGENPROP.COM/ALMAGRO;3500 TUCUMAN;TUCUMAN;100;L;ALMAGRO;5;4.051.222.618;3
        MONTES DE OCA, MANUEL;200;101;210000;2079,2;;4;3;;;FRENTE;;;;0;SI;;;;INMUEBLESCLARIN.COM/BARRACAS;200 MONTES DE OCA, MANUEL;AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4;7.878.302.179;4
        LAMBARE;1100;86;179000;2081,4;2;3;3;30;;FRENTE;;;SI;1;;;BALCON;;ARGENPROP.COM/ALMAGRO;1100 LAMBARE;LAMBARE;100;L;ALMAGRO;5;4.051.222.618;3
        COLOMBRES;100;94;173100;1841,5;1;3;2;;;CONTRAFRENTE;;;;0;SI;;TERRAZA;;INMUEBLESCLARIN.COM/ALMAGRO;100 COLOMBRES;COLOMBRES;100;L;ALMAGRO;5;4.051.222.618;3
        DE MAYO;700;30;44000;1466,7;;2;1;;;FRENTE;;;;1;;;;;ZONAPROP/CENTRO;700 DE MAYO;AV. DE MAYO;100;L;MONTSERRAT;1;2.200.624.563;1
        MIRALLA;2200;140;130000;928,6;;3;2;4;;CONTRAFRENTE;;;;2;;;TERRAZA;;ZONAPROP.COM_MATADEROS;2200 MIRALLA;MIRALLA;100;L;MATADEROS;9;7.398.564,74;4
        SAN LUIS;2800;28;58000;2071,4;9;0;0;50;;LATERAL;;;;1;;;BALCON TERRAZA;;ARGENPROP.COM/BALVANERA;2800 SAN LUIS;SAN LUIS;100;L;BALVANERA;3;4.341.063.997;3
        LAFERRERE, GREGORIO DE;5700;265;118000;445,3;;6;5;;;;;;;0;SI;SI;TERRAZA;;ZONAPROP.COM_MATADEROS;5700 LAFERRERE, GREGORIO DE;GREGORIO DE LAFERRERE;97;L;MATADEROS;9;7.398.564,74;4
        ESMERALDA;800;18;49500;2750;10;1;0;;;;;;;0;;;;A REF;ZONAPROP.COM_RETIRO;800 ESMERALDA;ESMERALDA;100;L;SAN NICOLAS;1;2.288.975.233;1
        SANCHEZ DE BUSTAMANTE;800;60;123000;2050;;1;1;1;A ESTRENAR;FRENTE;;;;1;;;BALCON TERRAZA;;ARGENPROP.COM/ALMAGRO;800 SANCHEZ DE BUSTAMANTE;SANCHEZ DE BUSTAMANTE;100;L;ALMAGRO;5;4.051.222.618;3
        DEL LIBERTADOR;2500;317;2000000;6309,1;;3;3;;;;;SI;SI;3;SI;;;;ARGENPROP.COM/PALERMO;2500 DEL LIBERTADOR;AV. DEL LIBERTADOR;100;L;PALERMO;14;15.773.573.191;2
        BURELA;2300;42;89000;2119;;0;0;4;;CONTRAFRENTE;;;;1;;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;2300 BURELA;BURELA;100;L;VILLA URQUIZA;12;5.448.470.069;3
        LACROZE, FEDERICO;2300;340;595000;1750;;5;4;;;;;SI;SI;0;SI;SI;TERRAZA;;ZONAPROP/BELGRANO;2300 LACROZE, FEDERICO;AV. FEDERICO LACROZE;96;L;PALERMO;14;15.773.573.191;2
        CASTEX;3300;71;360000;5070,4;;3;2;28;;CONTRAFRENTE;;SI;SI;1;SI;;BALCON;;ARGENPROP.COM/PALERMO;3300 CASTEX;CASTEX;100;L;PALERMO;14;15.773.573.191;2
        SASTRE, MARCOS;6100;100;159000;1590;;4;3;;;CONTRAFRENTE;;;;0;;;;;ZONAPROP.COM_VERSALLES;6100 SASTRE, MARCOS;MARCOS SASTRE;95;L;VERSALLES;10;1.407.296.672;3
        TALCAHUANO;900;157;369900;2356,1;7;3;3;65;;FRENTE;;SI;;3;SI;SI;BALCON;;ARGENPROP.COM/BARRIONORTE;900 TALCAHUANO;TALCAHUANO;100;L;RETIRO;1;4.547.765.746;1
        SARAZA;500;126;135000;1071,4;;3;2;15;;CONTRAFRENTE;TIPO CASA;;;0;SI;SI;TERRAZA;;ZONAPROP.COM_PARQUE CHACABUCO;500 SARAZA;SARAZA;100;L;PARQUE CHACABUCO;7;3.833.086.018;4
        SANTA FE;2200;32;85000;2656,3;;1;0;25;;FRENTE;;SI;;0;;;BALCON;;INMUEBLESCLARIN.COM/BARIO NORTE;2200 SANTA FE;AV. SANTA FE;100;L;RECOLETA;2;6.146.826.409;2
        JARAMILLO;3400;34;76000;2235,3;;2;1;1;;FRENTE;;;;1;SI;;TERRAZA;;BUSCAINMUEBLE/SAAVEDRA;3400 JARAMILLO;JARAMILLO;100;L;SAAVEDRA;12;5.536.171.349;2
        SALOTTI MARTHA;400;110;640000;5818,2;;2;1;;;FRENTE;;;SI;1;SI;;TERRAZA;;ZONAPROP/PUERTO MADERO;400 SALOTTI MARTHA;MARTHA SALOTTI;100;L;PUERTO MADERO;1;5.025.406.025;1
        MEXICO;700;80;130000;1625;;0;0;;;;LOFT;;;0;;;;;ZONAPROP.COM_SAN TELMO;700 MEXICO;MEXICO;100;L;MONTSERRAT;1;2.200.624.563;1
        CONDE;400;150;345000;2300;;4;3;;;FRENTE;DUPLEX;;SI;3;SI;;TERRAZA;;ZONAPROP/COLEGIALES;400 CONDE;CONDE;100;L;COLEGIALES;13;2.288.708.124;2
        AZCUENAGA;1600;35;112000;3200;1;0;0;2;;FRENTE;;;;2;;;BALCON;;ARGENPROP.COM/BARRIONORTE;1600 AZCUENAGA;AZCUENAGA;100;L;RECOLETA;2;6.146.826.409;2
        JUNCAL;1500;38;93000;2447,4;;2;1;35;;LATERAL;;;;0;SI;;;;INMUEBLESCLARIN.COM/BARIO NORTE;1500 JUNCAL;JUNCAL;100;L;RECOLETA;2;6.146.826.409;2
        RUIZ DE LOS LLANOS;400;67;122000;1820,9;PB;3;2;;;FRENTE;;;;0;SI;;;;ZONAPROP.COM_VILLA PUEYRREDON;400 RUIZ DE LOS LLANOS;RUIZ DE LOS LLANOS;100;L;VILLA LURO;10;2.566.739.336;3
        YRIGOYEN, HIPOLITO;3100;85;135000;1588,2;;3;2;;;FRENTE;;;;0;SI;SI;;;INMUEBLESCLARIN.COM/ALMAGRO;3100 YRIGOYEN, HIPOLITO;HIPOLITO YRIGOYEN;96;L;BALVANERA;3;4.341.063.997;3
        JUNCAL;800;32;132000;4125;;2;1;10;;CONTRAFRENTE;;;;0;;;BALCON;;ZONAPROP.COM_RETIRO;800 JUNCAL;JUNCAL;100;L;RETIRO;1;4.547.765.746;1
        SOLER;3400;90;300000;3333,3;2;4;3;;;;;;;3;;;;;ARGENPROP.COM/PALERMO;3400 SOLER;SOLER;100;L;RECOLETA;2;6.146.826.409;2
        VUELTA DE OBLIGADO;1000;155;500000;3225,8;;4;3;15;;FRENTE;;SI;SI;3;SI;SI;TERRAZA;;ZONAPROP/BELGRANO;1000 VUELTA DE OBLIGADO;VUELTA DE OBLIGADO;100;R;PALERMO;14;15.773.573.191;2
        MITRE, BARTOLOME;4000;43;93100;2165,1;PB;0;0;;;LATERAL;;;SI;0;;;PATIO;;ARGENPROP.COM/ALMAGRO;4000 MITRE, BARTOLOME;BARTOLOME MITRE;95;L;ALMAGRO;5;4.051.222.618;3
