RIVADAVIA;3400;108;195000;1805,6;10;3;3;30;;FRENTE;;;;2;;;BALCON;;ARGENPROP.COM/ALMAGRO;3400 RIVADAVIA;AV. RIVADAVIA;100;L;BALVANERA;3;4.341.063.997;3
QUINTANA;400;157;390000;2484,1;1;3;3;60;;FRENTE;;SI;;2;;SI;BALCON;;ARGENPROP.COM/BARRIONORTE;400 QUINTANA;PRESIDENTE QUINTANA;91;L;RECOLETA;2;6.146.826.409;2
TERRADA;900;130;315000;2423,1;;4;3;;A ESTRENAR;FRENTE;;;SI;3;;;;;ZONAPROP/FLORES;900 TERRADA;TERRADA;100;L;FLORES;7;8.594.550.061;3
LAVALLE;3300;60;178000;2966,7;4;2;2;15;;FRENTE;;SI;SI;1;SI;;BALCON;;ARGENPROP.COM/ABASTO;3300 LAVALLE;LAVALLE;100;L;ALMAGRO;5;4.051.222.618;3
DEL LIBERTADOR;4500;215;545000;2534,9;;3;3;;;;;SI;SI;3;SI;SI;BALCON;;ARGENPROP.COM/PALERMO;4500 DEL LIBERTADOR;AV. DEL LIBERTADOR;100;L;PALERMO;14;15.773.573.191;2
LOZANO, PEDRO;2600;69;138000;2000;;3;2;5;;FRENTE;;;;0;;;PATIO;;ZONAPROP.COM_VILLA DEL PARQUE;2600 LOZANO, PEDRO;PEDRO LOZANO;32;;VILLA DEL PARQUE;11;3.398.880.018;3
GARAY, JUAN DE;1200;42;55000;1309,5;;2;1;40;;CONTRAFRENTE;;;;1;SI;;TERRAZA;;ZONAPROP/CONSTITUCION;1200 GARAY, JUAN DE;AV. JUAN DE GARAY;95;L;CONSTITUCION;1;2.102.671.125;4
COLOMBRES;1300;46;78000;1695,7;;2;1;;20;CONTRAFRENTE;;;;1;SI;;TERRAZA;;ZONAPROP/BOEDO;1300 COLOMBRES;COLOMBRES;100;L;BOEDO;5;2.607.835.114;4
DEL LIBERTADOR;5200;192;850000;4427,1;;3;3;27;;FRENTE;;SI;SI;4;SI;SI;BALCON;;ARGENPROP.COM/PALERMO;5200 DEL LIBERTADOR;AV. DEL LIBERTADOR;100;L;PALERMO;14;15.773.573.191;2
BELAUSTEGUI, LUIS, DR.;2600;97;125000;1288,7;;4;3;70;;;;;;1;SI;;TERRAZA;;ARGENPROP.COM/VILLAGENERALMITRE;2600 BELAUSTEGUI, LUIS, DR.;DR. LUIS BELAUSTEGUI;57;L;VILLA GRAL. MITRE;11;2.162.702.276;3
DIAZ COLODRERO;2300;65;124000;1907,7;;3;2;45;;FRENTE;;;;1;;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;2300 DIAZ COLODRERO;DIAZ COLODRERO;37;;VILLA URQUIZA;12;5.448.470.069;3
MANZONI;100;85;125000;1470,6;PB;2;2;35;;FRENTE;;;SI;1;;;;;ARGENPROP.COM/VILLALURO;100 MANZONI;MANZONI;100;L;VILLA LURO;10;2.566.739.336;3
MARMOL, JOSE;600;29;66000;2275,9;9;0;0;;A ESTRENAR;CONTRAFRENTE;;;;0;;;;;INMUEBLESCLARIN.COM/ALMAGRO;600 MARMOL, JOSE;JOSE MARMOL;94;L;ALMAGRO;5;4.051.222.618;3
RODRIGUEZ MARTIN;400;88;130000;1480,6;;4;2;;;LATERAL;;;;2;;;TERRAZA;;ZONAPROP/LA BOCA;400 RODRIGUEZ MARTIN;MARTIN RODRIGUEZ;96;L;BOCA;4;5.024.629.902;4
NAZARRE;3200;220;320000;1454,5;;4;4;60;;FRENTE;;;;0;;;BALCON;;ARGENPROP.COM/VILLADELPARQUE;3200 NAZARRE;NAZARRE;100;L;VILLA DEL PARQUE;11;3.398.880.018;3
REGIMIENTO DE PATRICIOS;1000;110;180000;1636,4;;1;1;;;FRENTE;;;SI;1;;;TERRAZA;;ZONAPROP/LA BOCA;1000 REGIMIENTO DE PATRICIOS;AV. REGIMIENTO DE PATRICIOS;100;L;BARRACAS;4;7.878.302.179;4
MISTRAL, GABRIELA;3000;38;107000;2815,8;;0;0;3;;CONTRAFRENTE;;;SI;1;;;BALCON;;ARGENPROP.COM/VILLAPUEYRREDON;3000 MISTRAL, GABRIELA;GABRIELA MISTRAL;96;L;VILLA PUEYRREDON;12;3.302.910,10;3
BLANES, JUAN MANUEL;400;62;76000;1224,8;;3;2;;;INTERNO;;;SI;2;;;TERRAZA;;ZONAPROP/LA BOCA;400 BLANES, JUAN MANUEL;JUAN MANUEL BLANES;96;L;BOCA;4;5.024.629.902;4
DUMONT, SANTOS;2400;110;340000;3090,9;3;3;3;6;;CONTRAFRENTE;;SI;SI;2;SI;;TERRAZA;;ARGENPROP.COM/PALERMO;2400 DUMONT, SANTOS;SANTOS DUMONT;95;L;PALERMO;14;15.773.573.191;2
CARRANZA, ANGEL JUSTINIANO;2300;93;258000;2774,2;;4;3;20;;CONTRAFRENTE;;;SI;2;SI;;BALCON;;ARGENPROP.COM/PALERMO;2300 CARRANZA, ANGEL JUSTINIANO;ANGEL JUSTINIANO CARRANZA;97;L;PALERMO;14;15.773.573.191;2
MORETO;100;57;150000;2631,6;;3;2;;;FRENTE;;;;0;;;;;ZONAPROP.COM_FLORESTA;100 MORETO;MORETO;100;L;VELEZ SARSFIELD;10;2.400.948.744;3
RIVERA PEDRO I. DR.;4000;70;158000;2257,1;1;2;2;30;;FRENTE;POR ESCALERA;;;1;SI;;;;ARGENPROP.COM/VILLAURQUIZA;4000 RIVERA PEDRO I. DR.;DR. PEDRO IGNACIO RIVERA;53;L;COGHLAN;12;1.280.052,73;2
LAVALLE;2100;40;99500;2487,5;;2;1;40;;CONTRAFRENTE;;;;0;;;;;ARGENPROP.COM/BALVANERA;2100 LAVALLE;LAVALLE;100;L;BALVANERA;3;4.341.063.997;3
CHACABUCO;800;143;259000;1811,2;;4;3;85;;INTERNO;;;;2;SI;SI;;;ZONAPROP.COM_SAN TELMO;800 CHACABUCO;CHACABUCO;100;L;SAN TELMO;1;1.233.152,82;4
CORDOBA;2600;63;125000;1984,1;;3;2;;35;CONTRAFRENTE;;SI;;1;;;BALCON;;ARGENPROP.COM/BARRIONORTE;2600 CORDOBA;AV. CORDOBA;100;L;BALVANERA;3;4.341.063.997;3
AMENABAR;1100;100;245000;2450;;4;1;20;;FRENTE;;SI;SI;1;;;TERRAZA;;ZONAPROP/BELGRANO;1100 AMENABAR;AMENABAR;100;L;COLEGIALES;13;2.288.708.124;2
CORRIENTES;1900;77;127000;1649,4;;3;2;;;;;;;0;;;;;INMUEBLESCLARIN.COM/BALVANERA;1900 CORRIENTES;AV. CORRIENTES;100;L;BALVANERA;3;4.341.063.997;3
LARRAYA;2200;30;49000;1633,3;PB;1;0;;;INTERNO;;;;0;SI;SI;TERRAZA;;ZONAPROP.COM_MATADEROS;2200 LARRAYA;LARRAYA;100;L;MATADEROS;9;7.398.564,74;4
DE MAYO;1400;205;280000;1365,9;;4;3;90;;FRENTE;;SI;;2;;;TERRAZA;;ZONAPROP/CONGRESO;1400 DE MAYO;AV. DE MAYO;100;L;MONTSERRAT;1;2.200.624.563;1
RODRIGUEZ PEÑA;100;107;130000;1215;;3;2;85;;FRENTE;;;;1;SI;SI;;;ZONAPROP/CONGRESO;100 RODRIGUEZ PEÑA;RODRIGUEZ PEÑA;90;L;SAN NICOLAS;1;2.288.975.233;1
SANCHEZ DE BUSTAMANTE;2100;87;250000;2873,6;2;3;3;35;;FRENTE;;SI;SI;1;SI;;;;ARGENPROP.COM/BARRIONORTE;2100 SANCHEZ DE BUSTAMANTE;SANCHEZ DE BUSTAMANTE;100;L;RECOLETA;2;6.146.826.409;2
DEAN FUNES;1100;58;130000;2241,4;;3;2;;;CONTRAFRENTE;;;SI;0;SI;SI;;;ZONAPROP.COM_SAN CRISTOBAL;1100 DEAN FUNES;DEAN FUNES;100;L;SAN CRISTOBAL;3;2.043.952.644;4
LIBERTI, TOMAS;1100;45;70000;1555,6;;2;1;30;;FRENTE;;;;0;;;;;INMUEBLESCLARIN.COM/BARRACAS;1100 LIBERTI, TOMAS;TOMAS LIBERTI;95;L;BOCA;4;5.024.629.902;4
BRAVO, MARIO;600;51;87000;1705,9;;2;1;38;;CONTRAFRENTE;;;;0;SI;;;;INMUEBLESCLARIN.COM/ALMAGRO;600 BRAVO, MARIO;MARIO BRAVO;94;L;ALMAGRO;5;4.051.222.618;3
ECUADOR;1100;57;110000;1916,4;;3;2;40;;FRENTE;;SI;;1;SI;;TERRAZA;;BUSCAINMUEBLE/BARRIO NORTE;1100 ECUADOR;ECUADOR;100;L;RECOLETA;2;6.146.826.409;2
PACHECO DE MELO, JOSE ANDRES;2000;89;220000;2471,9;;3;2;50;;CONTRAFRENTE;SEMIPISO;SI;;1;SI;;PATIO;;ARGENPROP.COM/BARRIONORTE;2000 PACHECO DE MELO, JOSE ANDRES;JOSE ANDRES PACHECO DE MELO;95;L;RECOLETA;2;6.146.826.409;2
HUMAHUACA;4100;33;63000;1909,1;;2;1;;;FRENTE;;;;0;;;BALCON;;INMUEBLESCLARIN.COM/ALMAGRO;4100 HUMAHUACA;HUMAHUACA;100;L;ALMAGRO;5;4.051.222.618;3
ALBERDI, JUAN BAUTISTA;1600;246;769000;3126;;5;4;;;FRENTE;;SI;SI;4;;;TERRAZA;;ZONAPROP/CABALLITO;1600 ALBERDI, JUAN BAUTISTA;AV. JUAN BAUTISTA ALBERDI;97;L;CABALLITO;6;6.851.079.059;3
ZAMUDIO;4600;41;74000;1804,9;;0;0;;A ESTRENAR;CONTRAFRENTE;;;;1;;;BALCON;;ARGENPROP.COM/VILLAPUEYRREDON;4600 ZAMUDIO;ZAMUDIO;100;L;VILLA PUEYRREDON;12;3.302.910,10;3
GARDEL, CARLOS;3100;38;70000;1842,1;;1;0;;;;;;;0;;;;;INMUEBLESCLARIN.COM/ABASTO;3100 GARDEL, CARLOS;CARLOS GARDEL;33;;BALVANERA;3;4.341.063.997;3
AUSTRIA;2500;36;137000;3805,6;;1;1;5;;FRENTE;;;;1;;;BALCON;;ARGENPROP.COM/BARRIONORTE;2500 AUSTRIA;AUSTRIA;100;L;RECOLETA;2;6.146.826.409;2
PASEO COLON;1100;99;195000;1969,7;;3;2;20;;FRENTE;;;;2;;;BALCON;;ZONAPROP.COM_SAN TELMO;1100 PASEO COLON;AV. PASEO COLON;100;L;SAN TELMO;1;1.233.152,82;4
LASTRA;3800;77;160000;2077,9;;3;3;35;;FRENTE;;SI;;2;SI;;BALCON;;ARGENPROP.COM/VILLADEVOTO;3800 LASTRA;AV. LASTRA;100;L;VILLA DEVOTO;11;6.403.818.336;3
AMENABAR;2300;203;648000;3192,1;;5;4;5;;CONTRAFRENTE;;;SI;3;SI;;TERRAZA;;ZONAPROP/BELGRANO;2300 AMENABAR;AMENABAR;100;L;BELGRANO;13;7.929.988.805;2
CABRERA, JOSE A.;3000;41;88000;2146,3;5;2;1;;;FRENTE;;;;0;;;;;INMUEBLESCLARIN.COM/BARIO NORTE;3000 CABRERA, JOSE A.;JOSE ANTONIO CABRERA;91;L;RECOLETA;2;6.146.826.409;2
JUNIN;1400;114;300000;2631,6;;1;1;;;;;SI;;1;SI;SI;BALCON TERRAZA;;ARGENPROP.COM/BARRIONORTE;1400 JUNIN;JUNIN;100;L;RECOLETA;2;6.146.826.409;2
JUSTO, JUAN B.;8000;94;120000;1276,6;8;3;2;15;;FRENTE;;SI;;1;;;BALCON;;ARGENPROP.COM/VILLALURO;8000 JUSTO, JUAN B.;AV. JUAN B. JUSTO;90;R;VILLA LURO;10;2.566.739.336;3
SUIPACHA;1100;398;1350000;3392;;4;3;50;;FRENTE;;;;4;;;PATIO;;ZONAPROP.COM_RETIRO;1100 SUIPACHA;SUIPACHA;100;L;RETIRO;1;4.547.765.746;1
HELGUERA;4300;58;110000;1896,6;;2;1;;A ESTRENAR;FRENTE;DUPLEX;;;2;SI;;BALCON;;ARGENPROP.COM/VILLAPUEYRREDON;4300 HELGUERA;HELGUERA;100;L;VILLA PUEYRREDON;12;3.302.910,10;3
BULNES;100;82;145000;1768,3;2;3;2;10;;FRENTE;;;;2;;;BALCON;;INMUEBLESCLARIN.COM/ALMAGRO;100 BULNES;BULNES;100;L;ALMAGRO;5;4.051.222.618;3
ANCHORENA, TOMAS M. DE, DR;300;75;110000;1466,7;3;4;3;50;;FRENTE;;SI;;0;SI;SI;TERRAZA;;INMUEBLESCLARIN.COM/ALMAGRO;300 ANCHORENA, TOMAS M. DE, DR;DOCTOR TOMAS MANUEL DE ANCHORENA;60;L;BALVANERA;3;4.341.063.997;3
HEREDIA;1100;49;123000;2510,2;;2;1;;;FRENTE;;;SI;0;SI;;;;ZONAPROP.COM_VILLA ORTUZAR;1100 HEREDIA;HEREDIA;100;L;VILLA ORTUZAR;15;1.853.740.362;3
BULNES;1900;73;357000;4890,4;9;3;2;;A ESTRENAR;CONTRAFRENTE;;;SI;2;SI;SI;TERRAZA;;BUSCAINMUEBLE/BARRIO NORTE;1900 BULNES;BULNES;100;L;PALERMO;14;15.773.573.191;2
LA PLATA;2400;52;100000;1923,1;;2;1;;A ESTRENAR;FRENTE;;SI;SI;0;SI;;BALCON;;ZONAPROP.COM_POMPEYA;2400 LA PLATA;AV. LA PLATA;100;L;NUEVA POMPEYA;4;4.969.107.186;4
PALESTINA;1000;28;115000;4107,1;5;0;0;4;;LATERAL;;SI;SI;1;;;;;ARGENPROP.COM/ALMAGRO;1000 PALESTINA;PALESTINA;100;L;ALMAGRO;5;4.051.222.618;3
BOEDO;500;39;75000;1923,1;;1;1;;;;;;;1;;;;;ARGENPROP.COM/ALMAGRO;500 BOEDO;AV. BOEDO;100;L;ALMAGRO;5;4.051.222.618;3
LOPEZ, CARLOS ANTONIO;3300;49;95000;1938,8;7;1;1;;;;;;;0;;;BALCON;;ARGENPROP.COM/VILLADEVOTO;3300 LOPEZ, CARLOS ANTONIO;CARLOS ANTONIO LOPEZ;96;L;VILLA PUEYRREDON;12;3.302.910,10;3
LOPEZ, CARLOS ANTONIO;2600;150;132000;880;1;4;3;20;;FRENTE;;;;0;SI;;TERRAZA;;ZONAPROP.COM_VILLA PUEYRREDON;2600 LOPEZ, CARLOS ANTONIO;CARLOS ANTONIO LOPEZ;96;L;VILLA PUEYRREDON;12;3.302.910,10;3
BEAUCHEF;1100;58;70000;1206,9;1;0;0;;;FRENTE;;;;0;SI;SI;TERRAZA;;ZONAPROP.COM_PARQUE CHACABUCO;1100 BEAUCHEF;BEAUCHEF;100;L;PARQUE CHACABUCO;7;3.833.086.018;4
AVALOS;2100;43;118000;2744,2;5;1;1;4;;CONTRAFRENTE;;;;1;SI;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;2100 AVALOS;AVALOS;100;L;VILLA URQUIZA;12;5.448.470.069;3
ANDONAEGUI;3000;74;83000;1121,6;;0;0;;A ESTRENAR;;;;;0;;;TERRAZA;;ARGENPROP.COM/VILLAURQUIZA;3000 ANDONAEGUI;ANDONAEGUI;100;L;VILLA URQUIZA;12;5.448.470.069;3
JUNCAL;1300;135;385000;2851,9;;3;2;46;;;;;SI;2;SI;SI;;;ZONAPROP.COM_RETIRO;1300 JUNCAL;JUNCAL;100;L;RETIRO;1;4.547.765.746;1
CONDARCO;4800;75;171400;2285,3;6;2;2;;;FRENTE;;;SI;2;SI;;BALCON;;ARGENPROP.COM/VILLAPUEYRREDON;4800 CONDARCO;CONDARCO;100;L;VILLA PUEYRREDON;12;3.302.910,10;3
ARISMENDI;2400;42;108300;2578,6;3;2;1;;A ESTRENAR;;;;;1;;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;2400 ARISMENDI;ARISMENDI;37;;PARQUE CHAS;15;1.384.889.921;3
TRIUNVIRATO;3700;30;87000;2900;2;0;0;;A ESTRENAR;CONTRAFRENTE;;;;1;;;;;ARGENPROP.COM/VILLAURQUIZA;3700 TRIUNVIRATO;AV. TRIUNVIRATO;100;L;VILLA ORTUZAR;15;1.853.740.362;3
MARTINEZ ENRIQUE GRAL.;200;73;240000;3287,7;;3;2;5;;FRENTE;;SI;SI;2;SI;;TERRAZA;;ZONAPROP/CHACARITA;200 MARTINEZ ENRIQUE GRAL.;GRAL. ENRIQUE MARTINEZ;91;L;COLEGIALES;13;2.288.708.124;2
CALLAO;1300;161;500000;3105,6;11;3;3;35;;FRENTE;;;SI;2;SI;SI;BALCON;;ARGENPROP.COM/BARRIONORTE;1300 CALLAO;AV. CALLAO;100;L;RECOLETA;2;6.146.826.409;2
CABRERA, JOSE A.;3200;34;89500;2632,4;;2;1;3;;;;;SI;0;;;;;INMUEBLESCLARIN.COM/BARIO NORTE;3200 CABRERA, JOSE A.;JOSE ANTONIO CABRERA;91;L;RECOLETA;2;6.146.826.409;2
LAPRIDA;1100;102;295000;2892,2;4;4;4;30;;CONTRAFRENTE;SEMIPISO;;SI;1;SI;SI;BALCON;;ARGENPROP.COM/BARRIONORTE;1100 LAPRIDA;LAPRIDA;100;L;RECOLETA;2;6.146.826.409;2
NOGOYA;3300;93;185000;1989,2;;3;2;;;;;;;2;;;BALCON;;ARGENPROP.COM/VILLADELPARQUE;3300 NOGOYA;NOGOYA;100;L;VILLA DEL PARQUE;11;3.398.880.018;3
URIBURU JOSE E. PRES.;1200;50;160000;3200;8;1;1;28;;FRENTE;;;;1;SI;;BALCON;;ARGENPROP.COM/BARRIONORTE;1200 URIBURU JOSE E. PRES.;PRESIDENTE JOSE EVARISTO URIBURU;91;L;RECOLETA;2;6.146.826.409;2
CALDERON DE LA BARCA, PEDRO;3200;58;114000;1965,5;;3;2;35;;LATERAL;;SI;;0;;;BALCON;;ARGENPROP.COM/VILLADEVOTO;3200 CALDERON DE LA BARCA, PEDRO;PEDRO CALDERON DE LA BARCA;97;L;VILLA DEVOTO;11;6.403.818.336;3
CARACAS;5000;43;70000;1627,9;5;2;1;25;;CONTRAFRENTE;;;;1;;;BALCON;;ARGENPROP.COM/VILLAPUEYRREDON;5000 CARACAS;CARACAS;100;L;VILLA PUEYRREDON;12;3.302.910,10;3
TANDIL;6800;97;140000;1443,3;;3;2;;A ESTRENAR;;;;SI;2;SI;SI;PATIO;;ZONAPROP.COM_MATADEROS;6800 TANDIL;TANDIL;100;L;MATADEROS;9;7.398.564,74;4
CUBAS, JOSE;3400;59;120000;2033,9;8;1;1;5;;FRENTE;;;;1;;;TERRAZA;;ARGENPROP.COM/VILLADEVOTO;3400 CUBAS, JOSE;JOSE CUBAS;94;L;VILLA DEVOTO;11;6.403.818.336;3
BILLINGHURST;900;40;107000;2675;;2;1;;;;;;;1;SI;;BALCON;;ARGENPROP.COM/BARRIONORTE;900 BILLINGHURST;BILLINGHURST;100;L;ALMAGRO;5;4.051.222.618;3
TRIUNVIRATO;4100;68;219000;3220,6;2;3;2;5;;CONTRAFRENTE;;;SI;1;SI;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;4100 TRIUNVIRATO;AV. TRIUNVIRATO;100;L;PARQUE CHAS;15;1.384.889.921;3
ECUADOR;367;60;118000;1966,7;;3;2;;;;;;;0;SI;;BALCON;;INMUEBLESCLARIN.COM/BALVANERA;367 ECUADOR;ECUADOR;100;R;BALVANERA;3;4.341.063.997;3
ESTADOS UNIDOS;1800;58;85000;1465,5;;3;2;;;LATERAL;;;;0;SI;SI;;;ZONAPROP.COM_SAN CRISTOBAL;1800 ESTADOS UNIDOS;ESTADOS UNIDOS;100;L;CONSTITUCION;1;2.102.671.125;4
PEÑA;2700;42;98000;2333,3;;2;1;40;;LATERAL;;;;0;SI;;;;INMUEBLESCLARIN.COM/BARIO NORTE;2700 PEÑA;PEÑA;100;L;RECOLETA;2;6.146.826.409;2
CHARLONE;500;50;158000;3160;;2;1;;;FRENTE;;;;2;;;TERRAZA;;ZONAPROP/COLEGIALES;500 CHARLONE;CHARLONE;100;L;CHACARITA;15;3.118.091.649;3
MIRALLA;2500;106;155000;1462,3;;4;3;;A ESTRENAR;;;;;2;;;PATIO;;ZONAPROP.COM_MATADEROS;2500 MIRALLA;MIRALLA;100;L;MATADEROS;9;7.398.564,74;4
PUEYRREDON;700;53;89900;1696,2;5;3;2;;;CONTRAFRENTE;;;;0;SI;;;;INMUEBLESCLARIN.COM/BARIO NORTE;700 PUEYRREDON;AV. PUEYRREDON;100;L;BALVANERA;3;4.341.063.997;3
PERON, JUAN DOMINGO, TTE.;4400;37;81900;2213,5;4;0;0;;A ESTRENAR;FRENTE;;;;0;;;;;INMUEBLESCLARIN.COM/ALMAGRO;4400 PERON, JUAN DOMINGO, TTE.;TENIENTE GENERAL JUAN DOMINGO PERON;92;L;ALMAGRO;5;4.051.222.618;3
GASCON;300;98;175000;1785,7;;3;3;30;;FRENTE;;;;1;SI;;;;ARGENPROP.COM/ALMAGRO;300 GASCON;GASCON;100;L;ALMAGRO;5;4.051.222.618;3
LYNCH MARTA;400;140;740000;5285,7;;3;2;;;FRENTE;;SI;SI;4;SI;;;;ZONAPROP/PUERTO MADERO;400 LYNCH MARTA;MARTA LYNCH;100;L;PUERTO MADERO;1;5.025.406.025;1
CHACABUCO;800;97;165000;1701;;3;2;;;INTERNO;;;;2;;;PATIO;;ZONAPROP.COM_SAN TELMO;800 CHACABUCO;CHACABUCO;100;L;SAN TELMO;1;1.233.152,82;4
DEL LIBERTADOR;3600;500;2300000;4600;18;7;6;;;FRENTE;;;SI;0;;;;;ARGENPROP.COM/PALERMO;3600 DEL LIBERTADOR;AV. DEL LIBERTADOR;100;L;PALERMO;14;15.773.573.191;2
DONADO;3500;97;210000;2164,9;;3;2;45;;CONTRAFRENTE;;;;0;SI;;TERRAZA;;BUSCAINMUEBLE/SAAVEDRA;3500 DONADO;DONADO;100;L;VILLA URQUIZA;12;5.448.470.069;3
CORDOBA;1800;60;160000;2666,7;8;2;2;;40;FRENTE;;SI;;1;;;BALCON;;ARGENPROP.COM/BARRIONORTE;1800 CORDOBA;AV. CORDOBA;100;L;SAN NICOLAS;1;2.288.975.233;1
SAN LUIS;3000;71;195000;2746,5;1;3;2;2;;CONTRAFRENTE;;;;2;SI;;TERRAZA;;BUSCAINMUEBLE/ONCE;3000 SAN LUIS;SAN LUIS;100;L;BALVANERA;3;4.341.063.997;3
MANSO JUANA;500;64;410000;6406,3;;2;1;3;;FRENTE;;;SI;1;;;;;ZONAPROP/PUERTO MADERO;500 MANSO JUANA;JUANA MANSO;100;L;PUERTO MADERO;1;5.025.406.025;1
GONZALEZ, ELPIDIO;2800;71;131000;1845,1;1;2;2;19;;CONTRAFRENTE;;;;1;;;TERRAZA;;ARGENPROP.COM/VILLAGENERALMITRE;2800 GONZALEZ, ELPIDIO;ELPIDIO GONZALEZ;96;L;VILLA SANTA RITA;11;2.153.947.048;3
VALLE, ARISTOBULO DEL;1100;230;280000;1217,4;1;7;6;70;;FRENTE;;;;2;SI;SI;TERRAZA;;BUSCAINMUEBLE/BARRACAS;1100 VALLE, ARISTOBULO DEL;ARISTOBULO DEL VALLE;96;L;BOCA;4;5.024.629.902;4
LAVALLEJA;800;85;155000;1823,5;1;3;3;45;;FRENTE;;;;2;SI;;BALCON;;ARGENPROP.COM/ALMAGRO;800 LAVALLEJA;LAVALLEJA;100;L;VILLA CRESPO;15;3.613.373.642;3
ARREGUI;3900;55;100000;1818,2;;2;2;25;;FRENTE;;;;0;;;BALCON;;ARGENPROP.COM/VILLADEVOTO;3900 ARREGUI;ARREGUI;100;L;VILLA DEL PARQUE;11;3.398.880.018;3
RIVADAVIA;700;240;275000;1145,8;;5;4;100;;FRENTE;;;;2;SI;;TERRAZA;;ZONAPROP/CENTRO;700 RIVADAVIA;RIVADAVIA;100;L;MONTSERRAT;1;2.200.624.563;1
SARANDI;700;77;135000;1753,2;5;3;2;30;;FRENTE;;SI;;1;SI;;BALCON;;ARGENPROP.COM/BALVANERA;700 SARANDI;SARANDI;100;L;BALVANERA;3;4.341.063.997;3
SANTA FE;3600;135;365000;2703,7;;4;4;46;;;;SI;;2;SI;;BALCON;;ARGENPROP.COM/PALERMO;3600 SANTA FE;AV. SANTA FE;100;L;PALERMO;14;15.773.573.191;2
ZAPATA;100;60;170000;2833,3;;3;2;;A ESTRENAR;CONTRAFRENTE;;;;1;SI;SI;PATIO;;ARGENPROP.COM/PALERMO;100 ZAPATA;ZAPATA;100;L;PALERMO;14;15.773.573.191;2
CEVALLOS, VIRREY;1000;60;92000;1533,3;;2;1;10;;FRENTE;;;;0;SI;SI;;;ZONAPROP.COM_MONSERRAT;1000 CEVALLOS, VIRREY;VIRREY CEVALLOS;95;L;CONSTITUCION;1;2.102.671.125;4
DE LA TORRE, LISANDRO;1500;170;240000;1411,8;;4;3;;;FRENTE;DUPLEX;;SI;3;SI;SI;BALCON;;ZONAPROP.COM_MATADEROS;1500 DE LA TORRE, LISANDRO;LISANDRO DE LA TORRE;96;L;MATADEROS;9;7.398.564,74;4
AUSTRIA;2400;130;285000;2192,3;8;3;3;50;;FRENTE;DUPLEX;;;1;;SI;TERRAZA;;ARGENPROP.COM/BARRIONORTE;2400 AUSTRIA;AUSTRIA;100;L;RECOLETA;2;6.146.826.409;2
LACROZE, FEDERICO;1800;120;305000;2541,7;;3;3;40;;FRENTE;DUPLEX;;;2;SI;;BALCON TERRAZA;;ARGENPROP.COM/PALERMO;1800 LACROZE, FEDERICO;FEDERICO LACROZE;96;L;PALERMO;14;15.773.573.191;2
ROCHA;1700;38;87000;2289,5;6;2;1;45;;CONTRAFRENTE;;;;0;;;;;INMUEBLESCLARIN.COM/BARRACAS;1700 ROCHA;ROCHA;100;L;BARRACAS;4;7.878.302.179;4
LAVALLE;700;50;150000;3000;;2;1;25;;FRENTE;;;;1;;;;;ZONAPROP/CENTRO;700 LAVALLE;LAVALLE;100;L;SAN NICOLAS;1;2.288.975.233;1
NAZARRE;2700;108;185000;1713;6;3;3;35;;CONTRAFRENTE;;;SI;2;SI;;BALCON;;ARGENPROP.COM/VILLADELPARQUE;2700 NAZARRE;NAZARRE;100;L;VILLA DEL PARQUE;11;3.398.880.018;3
ESTADO DE ISRAEL;4400;90;189000;2100;;3;2;60;;CONTRAFRENTE;;;;0;;;;RECIC;ZONAPROP.COM_SAN TELMO;4400 ESTADO DE ISRAEL;AV. ESTADO DE ISRAEL;100;L;ALMAGRO;5;4.051.222.618;3
AZURDUY JUANA;2400;105;193000;1838,1;;5;4;;A ESTRENAR;FRENTE;;;;3;SI;SI;TERRAZA;;ZONAPROP/NUÑEZ;2400 AZURDUY JUANA;JUANA AZURDUY;100;L;NUÑEZ;13;4.351.538.489;2
CONDARCO;4800;55;125000;2272,7;7;1;1;;;CONTRAFRENTE;;;SI;0;SI;;BALCON;;ARGENPROP.COM/VILLAPUEYRREDON;4800 CONDARCO;CONDARCO;100;L;VILLA PUEYRREDON;12;3.302.910,10;3
ARTIGAS, JOSE GERVASIO DE,;1600;90;160000;1777,8;;3;2;;;CONTRAFRENTE;;;;0;;;;;ZONAPROP.COM_PATERNAL;1600 ARTIGAS, JOSE GERVASIO DE;GENERAL JOSE GERVASIO ARTIGAS;94;L;VILLA GRAL. MITRE;11;2.162.702.276;3
ZELADA;5800;65;84000;1292,3;1;2;1;10;;CONTRAFRENTE;POR ESCALERA;;;0;SI;SI;TERRAZA;;ZONAPROP.COM_MATADEROS;5800 ZELADA;ZELADA;100;L;MATADEROS;9;7.398.564,74;4
LAS HERAS, GRAL.;2900;220;396000;1800;;5;4;;;;;;;2;;SI;;;ARGENPROP.COM/BARRIONORTE;2900 LAS HERAS, GRAL.;AV. GRAL. LAS HERAS;91;L;RECOLETA;2;6.146.826.409;2
O'HIGGINS;2300;183;480000;2623;;5;4;35;;FRENTE;;;SI;4;SI;SI;TERRAZA;;BUSCAINMUEBLE/NUÑEZ;2300 O'HIGGINS;O' HIGGINS;92;L;BELGRANO;13;7.929.988.805;2
